	year	origin	dest	dest_state_nm
622284	2008	ORD	DFW	Texas
622285	2008	ORD	DFW	Texas
622286	2008	ORD	DFW	Texas
622287	2008	ORD	DFW	Texas
622288	2008	ORD	DFW	Texas
622289	2008	ORD	DFW	Texas
622290	2008	ORD	DFW	Texas
622291	2008	ORD	DFW	Texas
622292	2008	ORD	DFW	Texas
622293	2008	ORD	DFW	Texas
622294	2008	ORD	DFW	Texas
622295	2008	ORD	DFW	Texas
622296	2008	ORD	DFW	Texas
622297	2008	ORD	DFW	Texas
622298	2008	ORD	DFW	Texas
622299	2008	ORD	DFW	Texas
622300	2008	ORD	DFW	Texas
622301	2008	ORD	DFW	Texas
622302	2008	ORD	DFW	Texas
622303	2008	ORD	DFW	Texas
622304	2008	ORD	DFW	Texas
622305	2008	ORD	DFW	Texas
622306	2008	ORD	DFW	Texas
622307	2008	ORD	DFW	Texas
622308	2008	ORD	DFW	Texas
622309	2008	ORD	DFW	Texas
622310	2008	ORD	DFW	Texas
622311	2008	ORD	DFW	Texas
622312	2008	ORD	DFW	Texas
622313	2008	ORD	DFW	Texas
622314	2008	ORD	DFW	Texas
622315	2008	ORD	DFW	Texas
622316	2008	ORD	DFW	Texas
622317	2008	ORD	DFW	Texas
622318	2008	ORD	DFW	Texas
622319	2008	ORD	DFW	Texas
622320	2008	ORD	DFW	Texas
622321	2008	ORD	DFW	Texas
622322	2008	ORD	DFW	Texas
622323	2008	ORD	DFW	Texas
622324	2008	ORD	DFW	Texas
622325	2008	ORD	DFW	Texas
622326	2008	ORD	DFW	Texas
622327	2008	ORD	DFW	Texas
622328	2008	ORD	DFW	Texas
622329	2008	ORD	DFW	Texas
622330	2008	ORD	DFW	Texas
622331	2008	ORD	ACT	Texas
622333	2008	ORD	DFW	Texas
622336	2008	ORD	DFW	Texas
622338	2008	ORD	AUS	Texas
622339	2008	ORD	AUS	Texas
622340	2008	ORD	AUS	Texas
622342	2008	ORD	AUS	Texas
622344	2008	ORD	DFW	Texas
622346	2008	ORD	DFW	Texas
622348	2008	ORD	DFW	Texas
622350	2008	ORD	DFW	Texas
622352	2008	ORD	DFW	Texas
622354	2008	ORD	DEN	Colorado
622355	2008	ORD	ABQ	New Mexico
622356	2008	ORD	LAX	California
622358	2008	ORD	DEN	Colorado
622360	2008	ORD	DEN	Colorado
622362	2008	ORD	FLL	Florida
622363	2008	ORD	FSM	Arkansas
622364	2008	ORD	GRK	Texas
622366	2008	ORD	IAH	Texas
622368	2008	ORD	SAN	California
622369	2008	ORD	IAH	Texas
622371	2008	ORD	IAH	Texas
622373	2008	ORD	IAH	Texas
622375	2008	ORD	IAH	Texas
622377	2008	ORD	IAH	Texas
622379	2008	ORD	IAH	Texas
622381	2008	ORD	IAH	Texas
622383	2008	ORD	IAH	Texas
622385	2008	ORD	IAH	Texas
622387	2008	ORD	IAH	Texas
622389	2008	ORD	IAH	Texas
622391	2008	ORD	IAH	Texas
622393	2008	ORD	IAH	Texas
622395	2008	ORD	IAH	Texas
622397	2008	ORD	IAH	Texas
622399	2008	ORD	JAC	Wyoming
622400	2008	ORD	JAX	Florida
622402	2008	ORD	LAS	Nevada
622404	2008	ORD	LAS	Nevada
622406	2008	ORD	LAW	Oklahoma
622408	2008	ORD	LAX	California
622410	2008	ORD	LAX	California
622412	2008	ORD	LAX	California
622414	2008	ORD	LAX	California
622416	2008	ORD	LAX	California
622418	2008	ORD	LAX	California
622420	2008	ORD	DFW	Texas
622422	2008	ORD	DFW	Texas
622424	2008	ORD	DFW	Texas
622426	2008	ORD	MCO	Florida
622428	2008	ORD	MCO	Florida
622430	2008	ORD	DFW	Texas
622432	2008	ORD	DFW	Texas
622434	2008	ORD	DFW	Texas
622436	2008	ORD	DFW	Texas
622438	2008	ORD	DFW	Texas
622440	2008	ORD	DFW	Texas
622442	2008	ORD	DFW	Texas
622444	2008	ORD	MSY	Louisiana
622446	2008	ORD	DFW	Texas
622448	2008	ORD	DFW	Texas
622450	2008	ORD	DFW	Texas
622452	2008	ORD	DFW	Texas
622454	2008	ORD	DFW	Texas
622456	2008	ORD	DFW	Texas
622458	2008	ORD	DFW	Texas
622460	2008	ORD	DFW	Texas
622462	2008	ORD	DFW	Texas
622464	2008	ORD	DFW	Texas
622466	2008	ORD	DFW	Texas
622468	2008	ORD	DFW	Texas
622470	2008	ORD	DFW	Texas
622472	2008	ORD	DFW	Texas
622474	2008	ORD	DFW	Texas
622476	2008	ORD	DFW	Texas
622478	2008	ORD	DFW	Texas
622480	2008	ORD	DFW	Texas
622482	2008	ORD	DFW	Texas
622484	2008	ORD	DFW	Texas
622486	2008	ORD	DFW	Texas
622488	2008	ORD	DFW	Texas
622490	2008	ORD	DFW	Texas
622492	2008	ORD	DFW	Texas
622494	2008	ORD	DFW	Texas
622496	2008	ORD	DFW	Texas
622498	2008	ORD	DFW	Texas
622500	2008	ORD	DFW	Texas
622502	2008	ORD	DFW	Texas
622504	2008	ORD	DFW	Texas
622506	2008	ORD	DFW	Texas
622508	2008	ORD	DFW	Texas
622510	2008	ORD	DFW	Texas
622512	2008	ORD	DFW	Texas
622514	2008	ORD	DFW	Texas
622516	2008	ORD	DFW	Texas
622518	2008	ORD	DFW	Texas
622520	2008	ORD	DFW	Texas
622522	2008	ORD	DFW	Texas
622524	2008	ORD	DFW	Texas
622526	2008	ORD	DFW	Texas
622528	2008	ORD	DFW	Texas
622530	2008	ORD	DFW	Texas
622532	2008	ORD	DFW	Texas
622534	2008	ORD	DFW	Texas
622536	2008	ORD	DFW	Texas
622538	2008	ORD	DFW	Texas
622540	2008	ORD	DFW	Texas
622542	2008	ORD	DFW	Texas
622544	2008	ORD	DFW	Texas
622546	2008	ORD	DFW	Texas
622548	2008	ORD	DFW	Texas
622550	2008	ORD	DFW	Texas
622552	2008	ORD	DFW	Texas
622554	2008	ORD	DFW	Texas
622556	2008	ORD	DFW	Texas
622558	2008	ORD	DFW	Texas
622560	2008	ORD	DFW	Texas
622562	2008	ORD	DFW	Texas
622564	2008	ORD	DFW	Texas
622566	2008	ORD	DFW	Texas
622568	2008	ORD	DFW	Texas
622570	2008	ORD	DFW	Texas
622572	2008	ORD	DFW	Texas
622574	2008	ORD	DFW	Texas
622576	2008	ORD	DFW	Texas
622578	2008	ORD	DFW	Texas
622580	2008	ORD	DFW	Texas
622582	2008	ORD	DFW	Texas
622584	2008	ORD	DFW	Texas
622586	2008	ORD	DFW	Texas
622588	2008	ORD	DFW	Texas
622590	2008	ORD	DFW	Texas
622592	2008	ORD	DFW	Texas
622594	2008	ORD	DFW	Texas
622596	2008	ORD	DFW	Texas
622598	2008	ORD	DFW	Texas
622600	2008	ORD	DFW	Texas
622602	2008	ORD	DFW	Texas
622604	2008	ORD	DFW	Texas
622606	2008	ORD	DFW	Texas
622608	2008	ORD	DFW	Texas
622610	2008	ORD	DFW	Texas
622612	2008	ORD	DFW	Texas
622614	2008	ORD	DFW	Texas
622616	2008	ORD	DFW	Texas
622618	2008	ORD	DFW	Texas
622620	2008	ORD	DFW	Texas
622622	2008	ORD	DFW	Texas
622624	2008	ORD	DFW	Texas
622626	2008	ORD	DFW	Texas
622628	2008	ORD	DFW	Texas
622630	2008	ORD	DFW	Texas
622632	2008	ORD	DFW	Texas
622634	2008	ORD	DFW	Texas
622636	2008	ORD	DFW	Texas
622638	2008	ORD	DFW	Texas
622640	2008	ORD	DFW	Texas
622642	2008	ORD	DFW	Texas
622644	2008	ORD	DFW	Texas
622646	2008	ORD	DFW	Texas
622648	2008	ORD	DFW	Texas
622650	2008	ORD	DFW	Texas
622652	2008	ORD	DFW	Texas
622654	2008	ORD	DFW	Texas
622656	2008	ORD	DFW	Texas
622658	2008	ORD	DFW	Texas
622660	2008	ORD	DFW	Texas
622662	2008	ORD	DFW	Texas
622664	2008	ORD	DFW	Texas
622666	2008	ORD	DFW	Texas
622668	2008	ORD	DFW	Texas
622670	2008	ORD	DFW	Texas
622672	2008	ORD	DFW	Texas
622674	2008	ORD	DFW	Texas
622676	2008	ORD	DFW	Texas
622678	2008	ORD	DFW	Texas
622680	2008	ORD	DFW	Texas
622682	2008	ORD	DFW	Texas
622684	2008	ORD	DFW	Texas
622686	2008	ORD	DFW	Texas
622688	2008	ORD	DFW	Texas
622690	2008	ORD	DFW	Texas
622692	2008	ORD	DFW	Texas
622694	2008	ORD	DFW	Texas
622696	2008	ORD	DFW	Texas
622698	2008	ORD	DFW	Texas
622700	2008	ORD	DFW	Texas
622702	2008	ORD	DFW	Texas
622704	2008	ORD	DFW	Texas
622706	2008	ORD	DFW	Texas
622708	2008	ORD	DFW	Texas
622710	2008	ORD	DFW	Texas
622712	2008	ORD	DFW	Texas
622714	2008	ORD	DFW	Texas
622716	2008	ORD	DFW	Texas
622718	2008	ORD	DFW	Texas
622720	2008	ORD	DFW	Texas
622722	2008	ORD	DFW	Texas
622724	2008	ORD	DFW	Texas
622726	2008	ORD	DFW	Texas
622728	2008	ORD	DFW	Texas
622730	2008	ORD	DFW	Texas
622732	2008	ORD	DFW	Texas
622734	2008	ORD	DFW	Texas
622736	2008	ORD	DFW	Texas
622738	2008	ORD	DFW	Texas
622740	2008	ORD	DFW	Texas
622742	2008	ORD	DFW	Texas
622744	2008	ORD	DFW	Texas
622746	2008	ORD	DFW	Texas
622748	2008	ORD	DFW	Texas
622750	2008	ORD	DFW	Texas
622752	2008	ORD	DFW	Texas
622754	2008	ORD	DFW	Texas
622756	2008	ORD	DFW	Texas
622758	2008	ORD	DFW	Texas
622760	2008	ORD	DFW	Texas
622762	2008	ORD	DFW	Texas
622764	2008	ORD	DFW	Texas
622766	2008	ORD	DFW	Texas
622768	2008	ORD	DFW	Texas
622770	2008	ORD	DFW	Texas
622772	2008	ORD	DFW	Texas
622774	2008	ORD	DFW	Texas
622776	2008	ORD	DFW	Texas
622778	2008	ORD	DFW	Texas
622780	2008	ORD	DFW	Texas
622782	2008	ORD	DFW	Texas
622784	2008	ORD	DFW	Texas
622786	2008	ORD	DFW	Texas
622788	2008	ORD	DFW	Texas
622790	2008	ORD	DFW	Texas
622792	2008	ORD	DFW	Texas
622794	2008	ORD	DFW	Texas
622796	2008	ORD	DFW	Texas
622798	2008	ORD	DFW	Texas
622800	2008	ORD	DFW	Texas
622802	2008	ORD	DFW	Texas
622804	2008	ORD	DFW	Texas
622806	2008	ORD	DFW	Texas
622808	2008	ORD	DFW	Texas
622810	2008	ORD	DFW	Texas
622812	2008	ORD	DFW	Texas
622814	2008	ORD	DFW	Texas
622816	2008	ORD	DFW	Texas
622818	2008	ORD	DFW	Texas
622820	2008	ORD	DFW	Texas
622822	2008	ORD	DFW	Texas
622824	2008	ORD	DFW	Texas
622826	2008	ORD	DFW	Texas
622828	2008	ORD	DFW	Texas
622830	2008	ORD	DFW	Texas
622832	2008	ORD	DFW	Texas
622834	2008	ORD	DFW	Texas
622836	2008	ORD	DFW	Texas
622838	2008	ORD	DFW	Texas
622840	2008	ORD	DFW	Texas
622842	2008	ORD	DFW	Texas
622844	2008	ORD	DFW	Texas
622846	2008	ORD	DFW	Texas
622848	2008	ORD	DFW	Texas
622850	2008	ORD	DFW	Texas
622852	2008	ORD	DFW	Texas
622854	2008	ORD	DFW	Texas
622856	2008	ORD	DFW	Texas
622858	2008	ORD	DFW	Texas
622860	2008	ORD	DFW	Texas
622862	2008	ORD	DFW	Texas
622864	2008	ORD	DFW	Texas
622866	2008	ORD	DFW	Texas
622868	2008	ORD	DFW	Texas
622870	2008	ORD	DFW	Texas
622872	2008	ORD	DFW	Texas
622874	2008	ORD	DFW	Texas
622876	2008	ORD	DFW	Texas
622878	2008	ORD	DFW	Texas
622880	2008	ORD	DFW	Texas
622882	2008	ORD	DFW	Texas
622884	2008	ORD	DFW	Texas
622886	2008	ORD	DFW	Texas
622888	2008	ORD	DFW	Texas
622890	2008	ORD	DFW	Texas
622892	2008	ORD	DFW	Texas
622894	2008	ORD	DFW	Texas
622896	2008	ORD	DFW	Texas
622898	2008	ORD	DFW	Texas
622900	2008	ORD	DFW	Texas
622902	2008	ORD	DFW	Texas
622904	2008	ORD	DFW	Texas
622906	2008	ORD	DFW	Texas
622908	2008	ORD	DFW	Texas
622910	2008	ORD	DFW	Texas
622912	2008	ORD	DFW	Texas
622914	2008	ORD	DFW	Texas
622916	2008	ORD	DFW	Texas
622918	2008	ORD	DFW	Texas
622920	2008	ORD	DFW	Texas
622922	2008	ORD	DFW	Texas
622924	2008	ORD	DFW	Texas
622926	2008	ORD	DFW	Texas
622928	2008	ORD	DFW	Texas
622930	2008	ORD	DFW	Texas
622932	2008	ORD	DFW	Texas
622934	2008	ORD	DFW	Texas
622936	2008	ORD	DFW	Texas
622938	2008	ORD	DFW	Texas
622940	2008	ORD	DFW	Texas
622942	2008	ORD	DFW	Texas
622944	2008	ORD	DFW	Texas
622946	2008	ORD	DFW	Texas
622948	2008	ORD	DFW	Texas
622950	2008	ORD	DFW	Texas
622952	2008	ORD	DFW	Texas
622954	2008	ORD	DFW	Texas
622956	2008	ORD	DFW	Texas
622958	2008	ORD	DFW	Texas
622960	2008	ORD	DFW	Texas
622962	2008	ORD	DFW	Texas
622964	2008	ORD	DFW	Texas
622966	2008	ORD	DFW	Texas
622968	2008	ORD	DFW	Texas
622970	2008	ORD	DFW	Texas
622972	2008	ORD	DFW	Texas
622974	2008	ORD	DFW	Texas
622976	2008	ORD	DFW	Texas
622978	2008	ORD	DFW	Texas
622980	2008	ORD	DFW	Texas
622982	2008	ORD	DFW	Texas
622984	2008	ORD	DFW	Texas
622986	2008	ORD	DFW	Texas
622988	2008	ORD	DFW	Texas
622990	2008	ORD	DFW	Texas
622992	2008	ORD	DFW	Texas
622994	2008	ORD	DFW	Texas
622996	2008	ORD	DFW	Texas
622998	2008	ORD	DFW	Texas
623000	2008	ORD	DFW	Texas
623002	2008	ORD	DFW	Texas
623004	2008	ORD	DFW	Texas
623006	2008	ORD	DFW	Texas
623008	2008	ORD	DFW	Texas
623010	2008	ORD	DFW	Texas
623012	2008	ORD	DFW	Texas
623014	2008	ORD	DFW	Texas
623016	2008	ORD	DFW	Texas
623018	2008	ORD	DFW	Texas
623020	2008	ORD	DFW	Texas
623022	2008	ORD	DFW	Texas
623024	2008	ORD	DFW	Texas
623026	2008	ORD	DFW	Texas
623028	2008	ORD	DFW	Texas
623030	2008	ORD	DFW	Texas
623032	2008	ORD	DFW	Texas
623034	2008	ORD	DFW	Texas
623036	2008	ORD	DFW	Texas
623038	2008	ORD	DFW	Texas
623040	2008	ORD	DFW	Texas
623042	2008	ORD	DFW	Texas
623044	2008	ORD	DFW	Texas
623046	2008	ORD	DFW	Texas
623048	2008	ORD	DFW	Texas
623050	2008	ORD	DFW	Texas
623052	2008	ORD	DFW	Texas
623054	2008	ORD	DFW	Texas
623056	2008	ORD	DFW	Texas
623058	2008	ORD	DFW	Texas
623060	2008	ORD	DFW	Texas
623062	2008	ORD	DFW	Texas
623064	2008	ORD	DFW	Texas
623066	2008	ORD	DFW	Texas
623068	2008	ORD	DFW	Texas
623070	2008	ORD	DFW	Texas
623072	2008	ORD	DFW	Texas
623074	2008	ORD	DFW	Texas
623076	2008	ORD	DFW	Texas
623078	2008	ORD	DFW	Texas
623080	2008	ORD	DFW	Texas
623082	2008	ORD	DFW	Texas
623084	2008	ORD	DFW	Texas
623086	2008	ORD	DFW	Texas
623088	2008	ORD	DFW	Texas
623090	2008	ORD	DFW	Texas
623092	2008	ORD	DFW	Texas
623094	2008	ORD	DFW	Texas
623096	2008	ORD	DFW	Texas
623098	2008	ORD	DFW	Texas
623100	2008	ORD	DFW	Texas
623102	2008	ORD	DFW	Texas
623104	2008	ORD	DFW	Texas
623106	2008	ORD	DFW	Texas
623108	2008	ORD	DFW	Texas
623110	2008	ORD	DFW	Texas
623112	2008	ORD	DFW	Texas
623114	2008	ORD	DFW	Texas
623116	2008	ORD	DFW	Texas
623118	2008	ORD	DFW	Texas
623120	2008	ORD	DFW	Texas
623122	2008	ORD	DFW	Texas
623124	2008	ORD	DFW	Texas
623126	2008	ORD	DFW	Texas
623128	2008	ORD	DFW	Texas
623130	2008	ORD	DFW	Texas
623132	2008	ORD	DFW	Texas
623134	2008	ORD	DFW	Texas
623136	2008	ORD	DFW	Texas
623138	2008	ORD	DFW	Texas
623140	2008	ORD	DFW	Texas
623142	2008	ORD	DFW	Texas
623144	2008	ORD	DFW	Texas
623146	2008	ORD	CID	Iowa
623147	2008	ORD	DFW	Texas
623149	2008	ORD	PDX	Oregon
623150	2008	ORD	DFW	Texas
623152	2008	ORD	ROC	New York
623154	2008	ORD	DFW	Texas
623156	2008	ORD	SBN	Indiana
623157	2008	ORD	DFW	Texas
623159	2008	ORD	DFW	Texas
623161	2008	ORD	PHX	Arizona
623163	2008	ORD	PHX	Arizona
623165	2008	ORD	PHX	Arizona
623167	2008	ORD	PHX	Arizona
623169	2008	ORD	PHX	Arizona
623171	2008	ORD	PHX	Arizona
623173	2008	ORD	PHX	Arizona
623175	2008	ORD	DFW	Texas
623177	2008	ORD	SAT	Texas
623178	2008	ORD	SAT	Texas
623180	2008	ORD	SAT	Texas
623182	2008	ORD	SFO	California
623183	2008	ORD	SFO	California
623185	2008	ORD	SLC	Utah
623186	2008	ORD	SMF	California
623188	2008	ORD	SNA	California
623190	2008	ORD	SNA	California
623192	2008	ORD	TPA	Florida
623194	2008	ORD	TUS	Arizona
623196	2008	ORD	DSM	Iowa
623197	2008	ORD	DSM	Iowa
623198	2008	ORD	DSM	Iowa
623199	2008	ORD	DSM	Iowa
623200	2008	ORD	DSM	Iowa
623201	2008	ORD	DSM	Iowa
623202	2008	ORD	DSM	Iowa
623203	2008	ORD	DSM	Iowa
623204	2008	ORD	DSM	Iowa
623205	2008	ORD	DSM	Iowa
623206	2008	ORD	DSM	Iowa
623207	2008	ORD	DSM	Iowa
623208	2008	ORD	DSM	Iowa
623209	2008	ORD	DSM	Iowa
623210	2008	ORD	DSM	Iowa
623211	2008	ORD	DSM	Iowa
623213	2008	ORD	DEN	Colorado
623215	2008	ORD	DEN	Colorado
623217	2008	ORD	DEN	Colorado
623219	2008	ORD	DEN	Colorado
623221	2008	ORD	FSD	South Dakota
623223	2008	ORD	OMA	Nebraska
623225	2008	ORD	OMA	Nebraska
623227	2008	ORD	DSM	Iowa
623229	2008	ORD	DSM	Iowa
623231	2008	ORD	DSM	Iowa
623233	2008	ORD	DSM	Iowa
623235	2008	ORD	DSM	Iowa
623237	2008	ORD	DSM	Iowa
623239	2008	ORD	DSM	Iowa
623241	2008	ORD	DSM	Iowa
623243	2008	ORD	DSM	Iowa
623245	2008	ORD	DSM	Iowa
623247	2008	ORD	DSM	Iowa
623249	2008	ORD	DSM	Iowa
623251	2008	ORD	DSM	Iowa
623253	2008	ORD	DSM	Iowa
623255	2008	ORD	DSM	Iowa
623257	2008	ORD	DSM	Iowa
623259	2008	ORD	DSM	Iowa
623261	2008	ORD	DSM	Iowa
623263	2008	ORD	DSM	Iowa
623265	2008	ORD	DSM	Iowa
623267	2008	ORD	DSM	Iowa
623269	2008	ORD	DSM	Iowa
623271	2008	ORD	DSM	Iowa
623273	2008	ORD	DSM	Iowa
623275	2008	ORD	DSM	Iowa
623277	2008	ORD	DSM	Iowa
623279	2008	ORD	DSM	Iowa
623281	2008	ORD	DSM	Iowa
623283	2008	ORD	DSM	Iowa
623285	2008	ORD	DSM	Iowa
623287	2008	ORD	DSM	Iowa
623289	2008	ORD	DSM	Iowa
623291	2008	ORD	DSM	Iowa
623293	2008	ORD	DSM	Iowa
623295	2008	ORD	DSM	Iowa
623297	2008	ORD	DSM	Iowa
623299	2008	ORD	DSM	Iowa
623301	2008	ORD	DSM	Iowa
623303	2008	ORD	DSM	Iowa
623305	2008	ORD	DSM	Iowa
623307	2008	ORD	DSM	Iowa
623309	2008	ORD	DSM	Iowa
623311	2008	ORD	DSM	Iowa
623313	2008	ORD	DSM	Iowa
623315	2008	ORD	DSM	Iowa
623317	2008	ORD	DSM	Iowa
623319	2008	ORD	DSM	Iowa
623321	2008	ORD	DSM	Iowa
623323	2008	ORD	DSM	Iowa
623325	2008	ORD	DSM	Iowa
623327	2008	ORD	DSM	Iowa
623329	2008	ORD	DSM	Iowa
623331	2008	ORD	DSM	Iowa
623333	2008	ORD	DSM	Iowa
623335	2008	ORD	DSM	Iowa
623337	2008	ORD	BDL	Connecticut
623339	2008	ORD	DSM	Iowa
623341	2008	ORD	BNA	Tennessee
623343	2008	ORD	DSM	Iowa
623345	2008	ORD	BWI	Maryland
623346	2008	ORD	DSM	Iowa
623348	2008	ORD	EWR	New Jersey
623349	2008	ORD	DSM	Iowa
623351	2008	ORD	GRB	Wisconsin
623353	2008	ORD	DSM	Iowa
623355	2008	ORD	MSP	Minnesota
623357	2008	ORD	DTW	Michigan
623358	2008	ORD	DTW	Michigan
623359	2008	ORD	DTW	Michigan
623360	2008	ORD	DTW	Michigan
623361	2008	ORD	DTW	Michigan
623362	2008	ORD	DTW	Michigan
623363	2008	ORD	DTW	Michigan
623364	2008	ORD	DTW	Michigan
623365	2008	ORD	DTW	Michigan
623366	2008	ORD	DTW	Michigan
623367	2008	ORD	DTW	Michigan
623368	2008	ORD	DTW	Michigan
623369	2008	ORD	DTW	Michigan
623370	2008	ORD	DTW	Michigan
623371	2008	ORD	DTW	Michigan
623372	2008	ORD	DTW	Michigan
623373	2008	ORD	DTW	Michigan
623374	2008	ORD	DTW	Michigan
623375	2008	ORD	DTW	Michigan
623376	2008	ORD	DTW	Michigan
623377	2008	ORD	DTW	Michigan
623378	2008	ORD	DTW	Michigan
623379	2008	ORD	DTW	Michigan
623380	2008	ORD	DTW	Michigan
623381	2008	ORD	DTW	Michigan
623382	2008	ORD	DTW	Michigan
623383	2008	ORD	DTW	Michigan
623384	2008	ORD	DTW	Michigan
623385	2008	ORD	DTW	Michigan
623386	2008	ORD	DTW	Michigan
623387	2008	ORD	DTW	Michigan
623388	2008	ORD	DTW	Michigan
623389	2008	ORD	DTW	Michigan
623390	2008	ORD	DTW	Michigan
623391	2008	ORD	DTW	Michigan
623392	2008	ORD	DTW	Michigan
623393	2008	ORD	DTW	Michigan
623394	2008	ORD	DTW	Michigan
623395	2008	ORD	DTW	Michigan
623396	2008	ORD	DTW	Michigan
623397	2008	ORD	DTW	Michigan
623398	2008	ORD	DTW	Michigan
623399	2008	ORD	DTW	Michigan
623400	2008	ORD	DTW	Michigan
623401	2008	ORD	DTW	Michigan
623402	2008	ORD	DTW	Michigan
623403	2008	ORD	DTW	Michigan
623404	2008	ORD	DTW	Michigan
623405	2008	ORD	DTW	Michigan
623406	2008	ORD	DTW	Michigan
623407	2008	ORD	DTW	Michigan
623408	2008	ORD	DTW	Michigan
623409	2008	ORD	DTW	Michigan
623410	2008	ORD	DTW	Michigan
623411	2008	ORD	DTW	Michigan
623412	2008	ORD	DTW	Michigan
623413	2008	ORD	DTW	Michigan
623414	2008	ORD	DTW	Michigan
623415	2008	ORD	DTW	Michigan
623416	2008	ORD	DTW	Michigan
623417	2008	ORD	DTW	Michigan
623418	2008	ORD	DTW	Michigan
623419	2008	ORD	DTW	Michigan
623420	2008	ORD	DTW	Michigan
623421	2008	ORD	DTW	Michigan
623422	2008	ORD	DTW	Michigan
623423	2008	ORD	DTW	Michigan
623424	2008	ORD	DTW	Michigan
623425	2008	ORD	DTW	Michigan
623426	2008	ORD	DTW	Michigan
623427	2008	ORD	DTW	Michigan
623428	2008	ORD	DTW	Michigan
623429	2008	ORD	DTW	Michigan
623430	2008	ORD	DTW	Michigan
623431	2008	ORD	DTW	Michigan
623432	2008	ORD	DTW	Michigan
623433	2008	ORD	DTW	Michigan
623434	2008	ORD	DTW	Michigan
623435	2008	ORD	DTW	Michigan
623436	2008	ORD	DTW	Michigan
623437	2008	ORD	DTW	Michigan
623438	2008	ORD	DTW	Michigan
623439	2008	ORD	DTW	Michigan
623440	2008	ORD	DTW	Michigan
623441	2008	ORD	DTW	Michigan
623442	2008	ORD	DTW	Michigan
623443	2008	ORD	DTW	Michigan
623444	2008	ORD	DTW	Michigan
623445	2008	ORD	DTW	Michigan
623446	2008	ORD	DTW	Michigan
623447	2008	ORD	DAB	Florida
623449	2008	ORD	ATL	Georgia
623451	2008	ORD	BWI	Maryland
623452	2008	ORD	CLT	North Carolina
623453	2008	ORD	CLT	North Carolina
623454	2008	ORD	CLT	North Carolina
623456	2008	ORD	SAN	California
623457	2008	ORD	CMH	Ohio
623459	2008	ORD	CMH	Ohio
623461	2008	ORD	CMH	Ohio
623463	2008	ORD	CMH	Ohio
623465	2008	ORD	CMH	Ohio
623467	2008	ORD	DEN	Colorado
623468	2008	ORD	CVG	Kentucky
623470	2008	ORD	DCA	Virginia
623471	2008	ORD	DCA	Virginia
623473	2008	ORD	DEN	Colorado
623474	2008	ORD	DEN	Colorado
623476	2008	ORD	DEN	Colorado
623478	2008	ORD	SNA	California
623480	2008	ORD	DFW	Texas
623481	2008	ORD	FLL	Florida
623482	2008	ORD	DTW	Michigan
623484	2008	ORD	DTW	Michigan
623486	2008	ORD	DTW	Michigan
623488	2008	ORD	DTW	Michigan
623490	2008	ORD	IAD	Virginia
623491	2008	ORD	CHS	South Carolina
623493	2008	ORD	JFK	New York
623495	2008	ORD	MCO	Florida
623497	2008	ORD	DTW	Michigan
623499	2008	ORD	LGA	New York
623500	2008	ORD	LGA	New York
623501	2008	ORD	LGA	New York
623503	2008	ORD	DTW	Michigan
623505	2008	ORD	MCI	Missouri
623507	2008	ORD	MCO	Florida
623508	2008	ORD	MCO	Florida
623510	2008	ORD	DTW	Michigan
623512	2008	ORD	DTW	Michigan
623514	2008	ORD	DTW	Michigan
623516	2008	ORD	DTW	Michigan
623518	2008	ORD	DTW	Michigan
623520	2008	ORD	DTW	Michigan
623522	2008	ORD	DTW	Michigan
623524	2008	ORD	DTW	Michigan
623526	2008	ORD	DTW	Michigan
623528	2008	ORD	DTW	Michigan
623530	2008	ORD	DTW	Michigan
623532	2008	ORD	DTW	Michigan
623534	2008	ORD	DTW	Michigan
623536	2008	ORD	DTW	Michigan
623538	2008	ORD	DTW	Michigan
623540	2008	ORD	DTW	Michigan
623542	2008	ORD	DTW	Michigan
623544	2008	ORD	DTW	Michigan
623546	2008	ORD	DTW	Michigan
623548	2008	ORD	DTW	Michigan
623550	2008	ORD	DTW	Michigan
623552	2008	ORD	DTW	Michigan
623554	2008	ORD	DTW	Michigan
623556	2008	ORD	DTW	Michigan
623558	2008	ORD	DTW	Michigan
623560	2008	ORD	DTW	Michigan
623562	2008	ORD	DTW	Michigan
623564	2008	ORD	DTW	Michigan
623566	2008	ORD	DTW	Michigan
623568	2008	ORD	DTW	Michigan
623570	2008	ORD	DTW	Michigan
623572	2008	ORD	DTW	Michigan
623574	2008	ORD	DTW	Michigan
623576	2008	ORD	DTW	Michigan
623578	2008	ORD	DTW	Michigan
623580	2008	ORD	DTW	Michigan
623582	2008	ORD	DTW	Michigan
623584	2008	ORD	DTW	Michigan
623586	2008	ORD	DTW	Michigan
623588	2008	ORD	DTW	Michigan
623590	2008	ORD	DTW	Michigan
623592	2008	ORD	DTW	Michigan
623594	2008	ORD	DTW	Michigan
623596	2008	ORD	DTW	Michigan
623598	2008	ORD	DTW	Michigan
623600	2008	ORD	DTW	Michigan
623602	2008	ORD	DTW	Michigan
623604	2008	ORD	DTW	Michigan
623606	2008	ORD	DTW	Michigan
623608	2008	ORD	DTW	Michigan
623610	2008	ORD	DTW	Michigan
623612	2008	ORD	DTW	Michigan
623614	2008	ORD	DTW	Michigan
623616	2008	ORD	DTW	Michigan
623618	2008	ORD	DTW	Michigan
623620	2008	ORD	DTW	Michigan
623622	2008	ORD	DTW	Michigan
623624	2008	ORD	DTW	Michigan
